Bt0,Bt1,Bt2,Bt3,Sector
-56,-65,-58,-60,9
-61,-63,-58,-60,9
-61,-63,-57,-54,9
-64,-63,-68,-60,9
-56,-65,-57,-54,9
-63,-63,-68,-60,9
-61,-63,-58,-54,9
-61,-66,-58,-58,9
-56,-63,-58,-54,9
-56,-66,-57,-58,9
-56,-63,-68,-54,9
-57,-65,-58,-58,9
-61,-65,-58,-54,9
-56,-65,-58,-60,9
-64,-65,-58,-61,9
-56,-66,-58,-60,9
-64,-64,-58,-54,9
-61,-64,-58,-54,9
-56,-66,-58,-60,9
-56,-65,-68,-58,9
-61,-65,-68,-61,9
-64,-64,-58,-54,9
-64,-65,-58,-61,9
-56,-65,-58,-54,9
-61,-84,-57,-59,9
-56,-64,-58,-59,9
-64,-64,-68,-60,9
-56,-83,-69,-54,9
-61,-66,-58,-61,9
-56,-83,-68,-59,9
-61,-65,-69,-58,9
-61,-63,-59,-61,9
-64,-63,-69,-61,9
-61,-65,-70,-54,9
-56,-65,-59,-58,9
-56,-66,-57,-61,9
-56,-66,-57,-58,9
-56,-66,-59,-58,9
-56,-66,-70,-54,9
-56,-65,-59,-58,9
-56,-66,-70,-61,9
-55,-65,-70,-59,9
-56,-66,-57,-54,9
-56,-66,-59,-59,9
-64,-65,-70,-58,9
-52,-65,-59,-61,9
-56,-63,-59,-54,9
-62,-65,-57,-54,9
-61,-65,-58,-54,9
-61,-65,-59,-58,9
-64,-83,-59,-61,9
-56,-66,-57,-61,9
-62,-65,-69,-58,9
-56,-66,-69,-61,9
-64,-65,-58,-61,9
-56,-65,-58,-60,9
-61,-65,-69,-54,9
-61,-64,-58,-54,9
-57,-64,-58,-61,9
-64,-64,-58,-59,9
-61,-64,-58,-60,9
-61,-64,-58,-60,9
-64,-63,-69,-54,9
-56,-64,-58,-54,9
-61,-63,-68,-60,9
-61,-65,-58,-60,9
-64,-66,-58,-60,9
-56,-66,-68,-54,9
-56,-64,-58,-60,9
-56,-65,-69,-58,9
-61,-64,-58,-58,9
-56,-65,-58,-54,9
-56,-81,-69,-58,9
-64,-64,-58,-60,9
-61,-64,-69,-61,9
-56,-66,-58,-58,9
-61,-64,-68,-58,9
-56,-66,-69,-54,9
-57,-64,-58,-59,9
-64,-64,-58,-54,9
-61,-65,-57,-54,9
-56,-65,-68,-61,9
-56,-64,-58,-54,9
-61,-66,-58,-58,9
-61,-66,-69,-54,9
-64,-66,-58,-58,9
-61,-82,-58,-60,9
-61,-82,-69,-58,9
-61,-65,-58,-54,9
-64,-66,-68,-59,9
-61,-81,-68,-54,9
-61,-65,-68,-61,9
-61,-63,-68,-54,9
-64,-81,-68,-58,9
-64,-65,-58,-54,9
-61,-66,-58,-54,9
-56,-83,-58,-59,9
-56,-83,-58,-59,9
-61,-83,-58,-61,9
-61,-63,-68,-60,9
-61,-64,-58,-61,9
-56,-64,-58,-54,9
-56,-64,-58,-59,9
-56,-64,-58,-58,9
-55,-65,-58,-54,9
-61,-64,-55,-59,9
-64,-66,-68,-61,9
-56,-66,-58,-58,9
-64,-65,-68,-60,9
-64,-65,-69,-61,9
-61,-83,-68,-61,9
-56,-64,-58,-58,9
-61,-66,-58,-60,9
-61,-66,-58,-59,9
-61,-64,-58,-58,9
-64,-63,-69,-58,9
-61,-63,-57,-54,9
-55,-65,-58,-58,9
-61,-64,-58,-54,9
-61,-65,-58,-61,9
-64,-82,-68,-60,9
-55,-84,-68,-54,9
-56,-64,-68,-58,9
-61,-84,-68,-60,9
-56,-65,-52,-54,9
-64,-65,-58,-60,9
-61,-64,-58,-61,9
-61,-65,-58,-61,9
-61,-64,-58,-59,9
-61,-64,-68,-54,9
-61,-84,-68,-60,9
-61,-64,-58,-58,9
-56,-66,-68,-58,9
-61,-64,-58,-58,9
-61,-65,-57,-61,9
-56,-65,-68,-60,9
-55,-86,-58,-58,9
-61,-64,-69,-54,9
-56,-66,-58,-54,9
-64,-65,-68,-58,9
-61,-64,-68,-54,9
-56,-64,-58,-58,9
-61,-66,-57,-54,9
-61,-66,-57,-54,9
-61,-65,-58,-58,9
-61,-64,-58,-54,9
-62,-66,-68,-60,9
-56,-66,-58,-58,9
-61,-65,-68,-61,9
-64,-64,-68,-54,9
-63,-64,-68,-54,9
-61,-65,-58,-60,9
-64,-64,-68,-54,9
-64,-66,-57,-58,9
-56,-66,-58,-61,9
-55,-83,-68,-58,9
-61,-66,-58,-58,9
-64,-66,-58,-60,9
-55,-66,-68,-59,9
-64,-64,-68,-58,9
-62,-84,-68,-58,9
-56,-66,-68,-59,9
-61,-66,-57,-61,9
-64,-64,-58,-58,9
-61,-65,-57,-59,9
-56,-66,-58,-61,9
-64,-64,-68,-59,9
-56,-66,-68,-60,9
-56,-64,-68,-61,9
-61,-84,-68,-54,9
-61,-84,-58,-61,9
-57,-64,-68,-59,9
-55,-65,-58,-59,9
-61,-64,-57,-60,9
-61,-66,-68,-54,9
-63,-66,-58,-60,9
-61,-64,-68,-59,9
-64,-84,-68,-59,9
-61,-64,-69,-58,9
-55,-66,-58,-58,9
-64,-64,-58,-61,9
-56,-83,-57,-55,9
-61,-64,-58,-60,9
-64,-66,-58,-58,9
-61,-66,-58,-54,9
-64,-66,-57,-60,9
-61,-64,-58,-61,9
-61,-66,-58,-61,9
-61,-64,-58,-54,9
-61,-85,-58,-60,9
-61,-66,-58,-54,9
-61,-65,-58,-61,9
-56,-65,-58,-58,9
-55,-64,-68,-58,9
-61,-64,-58,-54,9
-61,-66,-58,-54,9
-61,-85,-69,-54,9
-61,-66,-58,-58,9
-56,-64,-68,-59,9
-55,-64,-68,-54,9
-64,-64,-58,-59,9
-61,-64,-58,-54,9
-56,-64,-58,-61,9
-64,-64,-58,-58,9
-61,-85,-68,-54,9
-56,-64,-58,-54,9
-64,-64,-68,-60,9
-61,-66,-68,-61,9
-56,-65,-58,-58,9
-56,-65,-58,-61,9
-61,-64,-69,-60,9
-61,-64,-58,-60,9
-64,-66,-58,-58,9
-61,-66,-58,-54,9
-61,-84,-58,-59,9
-56,-65,-58,-61,9
-56,-64,-68,-58,9
-64,-64,-58,-59,9
-56,-66,-68,-58,9
-61,-64,-68,-54,9
-56,-66,-68,-60,9
-56,-65,-58,-59,9
-56,-65,-58,-59,9
-56,-66,-58,-54,9
-61,-66,-58,-58,9
-63,-65,-69,-58,9
-56,-83,-68,-61,9
-61,-65,-58,-58,9
-56,-66,-58,-59,9
-56,-64,-68,-61,9
-61,-65,-58,-60,9
-61,-65,-58,-59,9
-61,-84,-68,-59,9
-64,-66,-58,-58,9
-64,-65,-58,-60,9
-64,-64,-58,-54,9
-61,-64,-58,-58,9
-61,-65,-58,-61,9
-61,-64,-68,-61,9
-56,-64,-58,-60,9
-64,-84,-69,-54,9
-61,-64,-68,-61,9
-56,-64,-58,-54,9
-56,-66,-57,-61,9
-64,-65,-58,-54,9
-64,-65,-58,-60,9
-64,-65,-58,-61,9
-61,-64,-68,-59,9
-61,-66,-68,-58,9
-61,-64,-58,-60,9
-61,-66,-57,-61,9
-64,-65,-58,-61,9
-56,-66,-68,-54,9
-61,-66,-58,-59,9
-56,-64,-58,-54,9
-61,-64,-58,-54,9
-61,-65,-58,-58,9
-61,-84,-58,-61,9
-61,-64,-68,-54,9
-56,-65,-58,-61,9
-62,-65,-58,-59,9
-56,-66,-68,-58,9
-64,-64,-58,-61,9
-56,-83,-58,-54,9
-62,-83,-57,-59,9
-55,-65,-68,-61,9
-61,-64,-58,-59,9
-61,-64,-58,-54,9
-64,-66,-58,-59,9
-64,-65,-56,-61,9
-61,-65,-58,-54,9
-63,-64,-58,-59,9
-63,-64,-58,-59,9
-56,-66,-57,-54,9
-64,-64,-58,-54,9
-61,-65,-58,-61,9
-61,-64,-55,-54,9
-63,-66,-58,-54,9
-63,-64,-68,-59,9
-56,-64,-58,-61,9
-61,-66,-58,-59,9
-56,-64,-68,-61,9
-56,-84,-58,-59,9
-56,-66,-58,-61,9
-56,-64,-58,-58,9
-56,-83,-69,-60,9
-56,-66,-68,-61,9
-64,-66,-58,-61,9
-61,-64,-58,-59,9
-61,-64,-57,-58,9
-64,-64,-58,-59,9
-61,-66,-58,-58,9
-64,-65,-58,-59,9
-61,-66,-58,-59,9
-61,-64,-58,-61,9
-63,-64,-68,-54,9
-56,-66,-68,-61,9
-61,-66,-57,-54,9
-62,-65,-68,-60,9
-61,-66,-58,-54,9
-61,-66,-57,-59,9
-56,-65,-58,-58,9
-64,-64,-69,-61,9
-61,-64,-58,-58,9
-62,-66,-58,-61,9
-61,-64,-58,-59,9
-63,-64,-58,-58,9
-61,-83,-68,-54,9
-64,-64,-68,-59,9
-63,-65,-68,-61,9
-56,-66,-57,-61,9
-56,-64,-68,-54,9
-63,-64,-69,-58,9
-61,-64,-58,-58,9
-61,-64,-57,-59,9
-64,-66,-68,-59,9
-64,-66,-68,-61,9
-56,-64,-58,-58,9
-63,-83,-68,-58,9
-56,-65,-68,-59,9
-61,-64,-68,-60,9
-56,-83,-58,-59,9
-61,-64,-68,-60,9
-61,-66,-57,-59,9
-61,-64,-68,-54,9
-56,-66,-69,-61,9
-61,-65,-58,-54,9
-61,-64,-69,-58,9
-61,-66,-68,-60,9
-58,-64,-58,-54,9
-56,-65,-69,-59,9
-51,-71,-70,-69,10
-51,-66,-63,-68,10
-50,-66,-63,-68,10
-51,-73,-69,-63,10
-52,-68,-62,-70,10
-50,-74,-67,-64,10
-64,-66,-62,-64,10
-52,-68,-70,-64,10
-65,-72,-64,-64,10
-64,-73,-62,-70,10
-65,-73,-68,-63,10
-51,-72,-61,-63,10
-50,-74,-68,-69,10
-52,-67,-66,-69,10
-65,-74,-68,-63,10
-65,-68,-66,-64,10
-52,-68,-67,-64,10
-51,-73,-66,-64,10
-65,-68,-65,-64,10
-64,-73,-63,-68,10
-52,-73,-63,-68,10
-50,-73,-62,-68,10
-64,-73,-62,-70,10
-50,-67,-66,-64,10
-65,-73,-63,-64,10
-65,-72,-67,-64,10
-51,-72,-65,-64,10
-65,-74,-66,-68,10
-64,-74,-66,-68,10
-51,-72,-67,-67,10
-64,-72,-67,-64,10
-50,-72,-63,-64,10
-52,-73,-62,-68,10
-51,-73,-67,-64,10
-51,-72,-67,-69,10
-65,-74,-62,-68,10
-52,-74,-62,-64,10
-50,-73,-65,-69,10
-50,-68,-67,-64,10
-50,-74,-67,-64,10
-65,-74,-65,-70,10
-51,-68,-67,-66,10
-52,-73,-67,-68,10
-65,-74,-67,-68,10
-51,-68,-65,-64,10
-50,-74,-65,-64,10
-51,-68,-67,-64,10
-50,-75,-65,-69,10
-52,-73,-67,-69,10
-52,-68,-62,-68,10
-65,-68,-64,-69,10
-65,-73,-67,-70,10
-63,-68,-62,-64,10
-51,-73,-67,-64,10
-65,-73,-63,-69,10
-52,-75,-62,-69,10
-65,-73,-67,-69,10
-52,-73,-67,-64,10
-50,-68,-67,-64,10
-51,-74,-62,-68,10
-52,-74,-66,-68,10
-65,-73,-67,-68,10
-65,-73,-65,-68,10
-65,-74,-67,-64,10
-65,-68,-62,-68,10
-65,-72,-67,-69,10
-65,-72,-62,-68,10
-52,-71,-65,-70,10
-52,-72,-63,-69,10
-52,-71,-62,-69,10
-52,-75,-63,-69,10
-51,-74,-67,-69,10
-50,-74,-66,-64,10
-52,-68,-62,-68,10
-51,-74,-67,-69,10
-65,-73,-67,-69,10
-65,-74,-62,-69,10
-65,-74,-65,-64,10
-51,-72,-67,-64,10
-51,-72,-65,-68,10
-65,-68,-62,-64,10
-51,-68,-67,-68,10
-50,-68,-65,-64,10
-51,-74,-62,-69,10
-51,-72,-65,-69,10
-65,-73,-62,-68,10
-65,-74,-62,-64,10
-65,-68,-63,-68,10
-52,-74,-65,-69,10
-52,-72,-65,-70,10
-52,-68,-67,-68,10
-50,-72,-67,-69,10
-51,-74,-62,-68,10
-52,-74,-67,-70,10
-52,-68,-63,-68,10
-51,-72,-67,-64,10
-51,-68,-65,-69,10
-65,-72,-62,-68,10
-65,-74,-65,-69,10
-51,-75,-67,-69,10
-52,-68,-65,-69,10
-51,-68,-67,-64,10
-52,-72,-67,-70,10
-65,-71,-65,-64,10
-51,-68,-65,-64,10
-50,-68,-67,-70,10
-51,-72,-67,-64,10
-52,-72,-65,-69,10
-50,-73,-65,-69,10
-52,-68,-63,-68,10
-65,-71,-62,-69,10
-65,-68,-63,-68,10
-66,-68,-63,-68,10
-65,-71,-67,-68,10
-65,-72,-67,-69,10
-65,-72,-67,-68,10
-64,-68,-65,-64,10
-64,-72,-63,-64,10
-52,-68,-67,-64,10
-64,-68,-67,-69,10
-52,-72,-63,-64,10
-52,-68,-67,-68,10
-52,-68,-67,-68,10
-64,-73,-67,-68,10
-51,-74,-67,-69,10
-50,-68,-63,-68,10
-65,-73,-63,-68,10
-65,-73,-67,-69,10
-64,-74,-67,-69,10
-50,-71,-67,-68,10
-64,-68,-65,-64,10
-64,-68,-65,-64,10
-64,-69,-63,-70,10
-52,-71,-67,-69,10
-51,-68,-65,-69,10
-50,-68,-65,-64,10
-52,-72,-65,-64,10
-50,-72,-63,-69,10
-65,-68,-67,-64,10
-50,-68,-63,-64,10
-50,-74,-67,-68,10
-52,-72,-65,-64,10
-50,-75,-63,-69,10
-50,-75,-65,-69,10
-52,-72,-62,-69,10
-51,-72,-62,-68,10
-52,-68,-65,-64,10
-65,-68,-62,-68,10
-65,-71,-63,-68,10
-65,-68,-65,-69,10
-52,-75,-65,-69,10
-51,-68,-67,-69,10
-51,-68,-63,-64,10
-52,-75,-65,-68,10
-50,-71,-67,-64,10
-52,-72,-67,-64,10
-65,-72,-67,-68,10
-51,-68,-65,-68,10
-65,-71,-67,-68,10
-51,-68,-63,-64,10
-51,-71,-62,-69,10
-50,-68,-63,-69,10
-51,-68,-62,-68,10
-65,-72,-63,-69,10
-65,-75,-65,-64,10
-50,-68,-62,-68,10
-51,-68,-65,-69,10
-50,-75,-65,-69,10
-50,-68,-67,-67,10
-50,-68,-67,-69,10
-65,-68,-65,-69,10
-51,-68,-62,-69,10
-65,-74,-62,-64,10
-65,-71,-67,-64,10
-65,-71,-67,-68,10
-65,-71,-67,-64,10
-51,-68,-67,-64,10
-50,-68,-67,-68,10
-52,-72,-67,-64,10
-52,-75,-67,-69,10
-65,-71,-62,-69,10
-65,-68,-62,-68,10
-52,-71,-63,-64,10
-65,-68,-62,-69,10
-51,-68,-62,-64,10
-51,-68,-65,-68,10
-52,-72,-67,-70,10
-65,-68,-62,-64,10
-65,-75,-62,-69,10
-52,-75,-67,-68,10
-52,-68,-67,-64,10
-52,-72,-67,-64,10
-52,-68,-63,-68,10
-52,-72,-65,-64,10
-51,-75,-67,-64,10
-51,-71,-67,-68,10
-50,-69,-62,-69,10
-51,-71,-67,-64,10
-50,-68,-67,-69,10
-65,-71,-65,-69,10
-52,-71,-65,-64,10
-51,-68,-68,-64,10
-52,-68,-65,-68,10
-65,-68,-65,-67,10
-64,-68,-67,-64,10
-64,-69,-62,-68,10
-51,-69,-67,-64,10
-65,-68,-67,-68,10
-51,-68,-67,-68,10
-52,-74,-67,-64,10
-65,-70,-67,-64,10
-65,-71,-67,-69,10
-65,-73,-62,-69,10
-64,-68,-67,-68,10
-65,-73,-62,-64,10
-51,-72,-65,-64,10
-52,-71,-67,-68,10
-52,-71,-67,-64,10
-51,-71,-67,-68,10
-51,-71,-67,-64,10
-51,-71,-65,-69,10
-51,-74,-65,-69,10
-65,-71,-67,-64,10
-51,-74,-67,-64,10
-51,-73,-62,-68,10
-51,-71,-67,-68,10
-52,-74,-67,-64,10
-51,-68,-67,-69,10
-51,-70,-65,-69,10
-50,-71,-62,-68,10
-65,-71,-65,-64,10
-65,-68,-67,-69,10
-65,-71,-63,-64,10
-51,-71,-67,-64,10
-52,-71,-66,-69,10
-51,-73,-63,-64,10
-50,-68,-62,-64,10
-65,-71,-63,-69,10
-65,-71,-65,-64,10
-64,-68,-65,-64,10
-64,-71,-65,-64,10
-51,-68,-68,-68,10
-52,-71,-63,-64,10
-51,-74,-62,-65,10
-51,-71,-63,-69,10
-50,-71,-63,-69,10
-65,-68,-65,-69,10
-65,-68,-68,-68,10
-65,-71,-65,-64,10
-50,-68,-67,-64,10
-65,-71,-62,-69,10
-65,-71,-67,-68,10
-65,-71,-67,-69,10
-50,-75,-62,-64,10
-65,-68,-67,-64,10
-51,-68,-67,-64,10
-51,-74,-67,-69,10
-64,-71,-65,-69,10
-52,-68,-62,-69,10
-52,-68,-62,-64,10
-51,-68,-67,-68,10
-51,-68,-62,-68,10
-52,-74,-63,-64,10
-52,-68,-65,-69,10
-51,-73,-67,-68,10
-51,-70,-67,-68,10
-51,-68,-62,-68,10
-66,-70,-62,-68,10
-65,-70,-67,-68,10
-51,-74,-65,-64,10
-52,-72,-67,-68,10
-65,-71,-62,-69,10
-53,-71,-67,-64,10
-66,-68,-67,-64,10
-65,-74,-67,-64,10
-51,-70,-65,-64,10
-50,-68,-67,-69,10
-65,-71,-62,-68,10
-65,-68,-62,-68,10
-52,-71,-67,-64,10
-52,-74,-62,-69,10
-65,-68,-62,-70,10
-52,-72,-65,-64,10
-51,-68,-65,-68,10
-51,-68,-66,-69,10
-65,-68,-67,-69,10
-65,-74,-63,-64,10
-52,-74,-63,-69,10
-52,-68,-62,-68,10
-52,-74,-63,-70,10
-51,-68,-67,-69,10
-52,-67,-67,-68,10
-51,-71,-65,-68,10
-65,-71,-65,-64,10
-51,-73,-65,-64,10
-51,-67,-62,-70,10
-65,-71,-67,-64,10
-51,-68,-67,-69,10
-52,-74,-63,-64,10
-50,-74,-63,-64,10
-50,-75,-62,-64,10
-51,-71,-63,-69,10
-52,-71,-67,-64,10
-51,-68,-68,-64,10
-52,-75,-67,-69,10
-65,-68,-67,-69,10
-52,-71,-67,-64,10
-51,-71,-68,-64,10
-65,-71,-62,-64,10
-52,-73,-68,-68,10
-52,-68,-63,-64,10
-51,-74,-66,-70,10
-51,-68,-66,-64,10
-65,-73,-63,-68,10
-51,-72,-62,-64,10
-51,-73,-67,-68,10
-52,-73,-65,-69,10
-52,-69,-67,-64,10
-50,-69,-62,-69,10
-52,-71,-68,-64,10
-65,-72,-63,-64,10
-51,-69,-68,-64,10
-50,-72,-65,-69,10
-51,-71,-65,-69,10
-51,-74,-62,-68,10
-50,-74,-62,-64,10
-65,-69,-67,-64,10
-52,-69,-67,-70,10
-65,-70,-67,-64,10
-64,-71,-67,-63,10
-64,-68,-64,-64,10
-65,-70,-62,-68,10
-65,-74,-66,-64,10
-65,-69,-67,-64,10
-65,-68,-62,-69,10
-52,-74,-67,-69,10
-65,-69,-65,-68,10
-51,-69,-63,-64,10
-51,-70,-67,-64,10
-51,-70,-67,-68,10
-51,-75,-67,-69,10
-52,-70,-67,-64,10
-65,-71,-66,-68,10
-53,-69,-68,-69,10
-65,-71,-63,-64,10
-51,-71,-68,-69,10
-52,-68,-62,-64,10
-65,-68,-66,-69,10
-51,-68,-63,-64,10
-65,-72,-62,-68,10
-50,-69,-67,-68,10
-51,-75,-67,-69,10
-65,-74,-62,-69,10
-51,-69,-65,-68,10
-51,-73,-67,-64,10
-51,-75,-62,-69,10
-52,-69,-67,-69,10
-51,-69,-66,-69,10
-65,-68,-67,-69,10
-51,-68,-67,-68,10
-50,-68,-62,-64,10
-65,-75,-62,-70,10
-52,-69,-67,-68,10
-65,-72,-65,-70,10
-52,-69,-67,-64,10
-65,-68,-63,-64,10
-52,-68,-67,-64,10
-65,-71,-62,-69,10
-65,-68,-63,-70,10
-51,-68,-63,-70,10
-50,-68,-65,-64,10
-65,-72,-67,-66,10
-65,-72,-67,-64,10
-52,-71,-63,-70,10
-65,-69,-67,-64,10
-52,-71,-63,-64,10
-51,-68,-63,-70,10
-65,-69,-65,-68,10
-52,-78,-63,-69,10
-51,-70,-63,-70,10
-52,-68,-66,-69,10
-51,-77,-65,-69,10
-65,-68,-62,-64,10
-51,-68,-67,-64,10
-51,-68,-63,-64,10
-65,-71,-66,-64,10
-52,-74,-68,-69,10
-65,-76,-66,-64,10
-51,-71,-62,-69,10
-66,-69,-63,-64,10
-65,-71,-65,-69,10
-66,-75,-63,-69,10
-52,-71,-65,-64,10
-66,-71,-66,-69,10
-51,-75,-68,-68,10
-66,-68,-62,-64,10
-52,-68,-67,-69,10
-51,-68,-66,-68,10
-50,-71,-67,-69,10
-65,-68,-62,-69,10
-52,-71,-62,-69,10
-65,-71,-67,-69,10
-52,-68,-67,-68,10
-52,-75,-68,-64,10
-52,-68,-63,-69,10
-52,-71,-62,-68,10
-51,-75,-67,-64,10
-65,-71,-68,-68,10
-65,-68,-62,-64,10
-52,-73,-67,-69,10
-51,-72,-65,-69,10
-66,-75,-67,-68,10
-50,-68,-62,-68,10
-65,-69,-62,-64,10
-65,-68,-66,-68,10
-65,-71,-65,-69,10
-51,-75,-67,-64,10
-65,-71,-67,-68,10
-65,-76,-67,-68,10
-51,-69,-62,-64,10
-52,-70,-62,-69,10
-65,-68,-67,-64,10
-65,-75,-62,-64,10
-65,-75,-67,-64,10
-51,-68,-67,-68,10
-51,-68,-65,-69,10
-65,-68,-62,-64,10
-52,-75,-67,-64,10
-51,-68,-63,-69,10
-51,-75,-62,-64,10
-65,-71,-67,-64,10
-51,-71,-68,-68,10
-65,-68,-65,-64,10
-51,-75,-67,-64,10
-52,-68,-66,-69,10
-65,-71,-67,-64,10
-65,-75,-63,-68,10
-65,-68,-62,-68,10
-52,-69,-63,-69,10
-51,-68,-63,-68,10
-51,-68,-67,-68,10
-65,-70,-63,-64,10
-51,-70,-65,-69,10
-52,-68,-67,-64,10
-51,-70,-63,-70,10
-51,-71,-67,-70,10
-65,-74,-63,-68,10
-51,-71,-67,-69,10
-52,-69,-67,-68,10
-52,-68,-65,-64,10
-65,-68,-67,-69,10
-65,-75,-65,-68,10
-51,-75,-63,-64,10
-51,-69,-63,-64,10
-65,-69,-65,-64,10
-51,-70,-67,-64,10
-51,-75,-67,-69,10
-65,-70,-67,-69,10
-51,-71,-67,-69,10
-51,-75,-63,-64,10
-65,-74,-67,-64,10
-65,-70,-65,-64,10
-50,-69,-67,-64,10
-65,-69,-67,-64,10
-65,-70,-65,-69,10
-65,-69,-63,-68,10
-51,-70,-67,-64,10
-65,-70,-67,-64,10
-65,-71,-63,-64,10
-52,-69,-63,-64,10
-65,-71,-67,-68,10
-65,-69,-63,-64,10
-65,-69,-67,-65,10
-65,-69,-65,-70,10
-51,-71,-67,-68,10
-51,-71,-67,-69,10
-52,-71,-66,-68,10
-51,-71,-63,-64,10
-51,-74,-67,-64,10
-65,-71,-62,-64,10
-51,-71,-63,-68,10
-65,-71,-63,-69,10
-65,-71,-63,-68,10
-65,-71,-66,-69,10
-51,-68,-67,-64,10
-51,-71,-67,-69,10
-65,-71,-63,-69,10
-51,-71,-65,-69,10
-65,-74,-62,-68,10
-51,-68,-63,-69,10
-50,-68,-67,-69,10
-50,-68,-67,-64,10
-50,-68,-63,-64,10
-51,-72,-67,-69,10
-52,-68,-63,-69,10
-51,-74,-63,-70,10
-66,-68,-63,-64,10
-50,-72,-67,-68,10
-52,-72,-62,-68,10
-52,-72,-66,-69,10
-51,-75,-63,-64,10
-52,-76,-62,-64,10
-51,-76,-67,-68,10
-50,-72,-65,-68,10
-52,-69,-67,-64,10
-52,-74,-67,-68,10
-52,-69,-62,-64,10
-65,-70,-67,-64,10
-52,-68,-67,-69,10
-51,-68,-67,-69,10
-52,-69,-67,-69,10
-65,-74,-66,-69,10
-65,-68,-67,-68,10
-51,-69,-63,-68,10
-51,-72,-67,-69,10
-51,-69,-68,-64,10
-51,-71,-68,-69,10
-51,-68,-63,-64,10
-65,-68,-68,-64,10
-52,-68,-68,-64,10
-52,-71,-68,-64,10
-65,-68,-65,-64,10
-52,-70,-67,-64,10
-52,-70,-63,-64,10
-52,-68,-65,-69,10
-51,-69,-63,-69,10
-51,-75,-67,-70,10
-65,-70,-63,-68,10
-50,-71,-67,-69,10
-51,-75,-63,-69,10
-52,-68,-66,-64,10
-65,-74,-68,-64,10
-52,-74,-62,-69,10
-50,-74,-63,-69,10
-65,-71,-65,-69,10
-52,-68,-67,-64,10
-65,-68,-65,-64,10
-65,-74,-63,-64,10
-65,-71,-67,-64,10
-65,-71,-65,-68,10
-51,-68,-68,-64,10
-65,-71,-68,-69,10
-65,-71,-67,-68,10
-50,-71,-67,-70,10
-51,-69,-62,-69,10
-51,-68,-66,-69,10
-51,-69,-67,-64,10
-52,-70,-66,-68,10
-65,-76,-67,-64,10
-51,-70,-68,-69,10
-51,-76,-66,-69,10
-65,-70,-62,-69,10
-52,-68,-65,-64,10
-51,-70,-68,-69,10
-52,-68,-67,-64,10
-52,-76,-68,-69,10
-65,-75,-68,-68,10
-52,-68,-67,-69,10
-51,-69,-67,-69,10
-52,-70,-63,-69,10
-65,-69,-62,-64,10
-65,-68,-66,-64,10
-51,-74,-62,-64,10
-50,-70,-67,-68,10
-65,-69,-63,-64,10
-65,-71,-65,-69,10
-53,-68,-62,-68,10
-51,-72,-65,-64,10
-51,-68,-62,-70,10
-51,-71,-63,-69,10
-64,-72,-62,-68,10
-52,-68,-62,-68,10
-51,-71,-68,-70,10
-65,-71,-67,-64,10
-51,-68,-67,-69,10
-52,-70,-65,-68,10
-65,-68,-63,-69,10
-51,-71,-63,-64,10
-51,-68,-67,-64,10
-52,-69,-67,-69,10
-51,-68,-63,-69,10
-64,-68,-67,-64,10
-51,-68,-66,-70,10
-52,-69,-63,-69,10
-64,-76,-63,-70,10
-64,-79,-66,-70,10
-65,-69,-67,-64,10
-51,-71,-67,-69,10
-51,-68,-64,-64,10
-51,-69,-63,-68,10
-65,-68,-66,-70,10
-65,-71,-66,-64,10
-52,-80,-63,-69,10
-51,-69,-63,-64,10
-52,-68,-63,-64,10
-65,-72,-65,-64,10
-51,-72,-62,-64,10
-52,-72,-67,-64,10
-65,-68,-63,-70,10
-50,-72,-67,-70,10
-50,-79,-67,-67,10
-51,-68,-62,-70,10
-65,-68,-63,-68,10
-64,-72,-65,-68,10
-52,-77,-62,-70,10
-52,-78,-62,-64,10
-65,-72,-67,-64,10
-52,-69,-63,-64,10
-52,-69,-63,-64,10
-65,-72,-67,-64,10
-52,-72,-67,-64,10
-52,-68,-63,-69,10
-65,-72,-63,-70,10
-52,-76,-67,-64,10
-50,-69,-62,-68,10
-51,-69,-67,-69,10
-65,-69,-63,-64,10
-52,-69,-66,-68,10
-65,-69,-66,-64,10
-65,-76,-63,-69,10
-52,-69,-67,-64,10
-65,-68,-65,-68,10
-51,-73,-65,-69,10
-64,-73,-67,-64,10
-52,-77,-67,-64,10
-51,-68,-63,-69,10
-52,-72,-63,-69,10
-52,-69,-62,-64,10
-52,-73,-67,-64,10
-65,-72,-67,-64,10
-52,-69,-67,-69,10
-65,-78,-65,-68,10
-51,-72,-65,-69,10
-51,-69,-67,-69,10
-52,-68,-67,-64,10
-51,-77,-67,-64,10
-64,-68,-66,-64,10
-50,-71,-63,-69,10
-50,-69,-67,-68,10
-52,-72,-67,-68,10
-51,-76,-62,-68,10
-49,-68,-66,-69,10
-51,-77,-68,-69,10
-52,-72,-65,-69,10
-50,-69,-66,-68,10
-52,-71,-63,-69,10
-51,-69,-62,-68,10
-51,-76,-67,-70,10
-65,-72,-68,-68,10
-65,-72,-67,-64,10
-50,-78,-67,-70,10
-50,-71,-63,-70,10
-65,-79,-68,-64,10
-51,-78,-67,-69,10
-65,-71,-67,-64,10
-51,-78,-65,-68,10
-65,-78,-65,-64,10
-52,-71,-68,-65,10
-51,-69,-65,-64,10
-51,-69,-67,-68,10
-52,-69,-67,-70,10
-50,-71,-67,-64,10
-65,-69,-63,-69,10
-51,-71,-67,-64,10
-65,-68,-65,-69,10
-52,-78,-63,-69,10
-65,-71,-67,-65,10
